year, month, day, sat, rainfall volume (mm), runoff volume (mm), sediment yield (kg/ha)
0064,07,25,      0.2500,      2.9000,      0.0000,      0.0000
0064,07,26,      0.2500,      2.5000,      0.0000,      0.0000
0064,08,18,      0.2500,      3.6000,      0.0005,      0.0000
0064,09,24,      0.2500,     12.8000,      0.0132,      0.0000
0064,09,25,      0.2500,      5.8000,      0.0004,      0.0000
0064,09,29,      0.2500,      5.0000,      0.0000,      0.0000
0064,11,06,      0.2500,      6.1442,      0.0002,      0.0000
0064,11,21,      0.2500,      4.4000,      0.0000,      0.0000
0065,03,17,      0.2500,     17.5814,      5.8965,    827.7147
0065,03,26,      0.2500,      8.8000,      1.7792,    300.0084
0065,04,06,      0.2500,      4.7000,      0.0001,      0.0000
0065,04,09,      0.2500,      7.1000,      0.0001,      0.0000
0065,04,15,      0.2500,      3.2000,      0.0000,      0.0000
0065,04,30,      0.2500,      7.1000,      0.0004,      0.0000
0065,05,01,      0.2500,      4.1000,      0.0000,      0.0000
0065,05,02,      0.2500,     10.5000,      0.0352,     15.1637
0065,05,10,      0.2500,      9.0000,      0.0262,     13.5606
0065,05,22,      0.2500,     17.7000,      1.1794,    131.7850
0065,05,30,      0.2500,      3.9000,      0.0000,      0.0000
0065,06,05,      0.2500,     13.5000,      2.1448,    234.0016
0065,06,06,      0.2500,      3.5000,      0.0000,      0.0000
0065,06,08,      0.2500,      4.4000,      0.0006,      0.0000
0065,06,18,      0.2500,      3.7000,      0.0000,      0.0000
0065,06,22,      0.2500,      4.9000,      0.0120,      6.9788
0065,06,30,      0.2500,      3.6000,      0.0000,      0.0000
0065,07,03,      0.2500,     12.2000,      1.9328,    242.4588
0065,07,17,      0.2500,      8.2000,      0.0228,     11.5871
0065,08,08,      0.2500,     22.3000,      8.7316,    971.5355
0065,08,11,      0.2500,      3.3000,      0.0001,      0.0000
0065,09,05,      0.2500,      9.2000,      0.2488,     61.8946
0065,09,06,      0.2500,      6.6000,      0.0320,     17.4101
0065,09,18,      0.2500,      5.9000,      0.0020,      0.0000
0065,09,28,      0.2500,     10.0000,      0.3856,     75.2511
0066,04,04,      0.2500,      2.8000,      0.0000,      0.0000
0066,04,11,      0.2500,     11.6000,      1.9370,    245.0725
0066,04,18,      0.2500,      3.9000,      0.0000,      0.0000
0066,05,08,      0.2500,      8.2000,      0.0000,      0.0000
0066,05,13,      0.2500,      5.0000,      0.0000,      0.0000
0066,05,16,      0.2500,      9.8000,      0.0003,      0.0000
0066,05,17,      0.2500,     48.6000,     24.8664,   2339.2874
0066,05,25,      0.2500,     17.1000,      0.0137,      0.0000
0066,05,30,      0.2500,     13.1000,      0.0032,      0.0000
0066,06,01,      0.2500,     16.2000,      8.5520,   1786.9371
0066,06,11,      0.2500,      3.8000,      0.0001,      0.0000
0066,06,19,      0.2500,     12.1000,      0.0936,     18.9431
0066,06,24,      0.2500,      5.4000,      0.0432,     24.0921
0066,06,25,      0.2500,     16.8000,      2.9455,    331.7144
0066,07,03,      0.2500,      7.6000,      0.2401,     75.9925
0066,09,12,      0.2500,      4.5000,      0.0000,      0.0000
0066,09,13,      0.2500,     13.6000,      1.9746,    194.6556
0066,09,18,      0.2500,      8.2000,      0.1723,     49.6705
0066,09,19,      0.2500,     12.0000,      0.1134,     29.5382
0066,10,15,      0.2500,      3.1000,      0.0000,      0.0000
0066,11,12,      0.2500,      5.6887,      0.0000,      0.0000
0067,03,31,      0.2500,     18.2000,      4.9209,    603.4396
0067,04,04,      0.2500,      4.6000,      0.0000,      0.0000
0067,04,09,      0.2500,     12.6000,      0.1777,     34.4134
0067,04,11,      0.2500,     29.4000,      9.7819,    834.0377
0067,04,25,      0.2500,      6.2000,      0.0001,      0.0000
0067,05,01,      0.2500,     18.4000,      1.4484,    151.6452
0067,05,07,      0.2500,      2.8000,      0.0000,      0.0000
0067,05,15,      0.2500,      6.3000,      0.0002,      0.0000
0067,05,21,      0.2500,     10.7000,      0.0153,      4.2254
0067,06,10,      0.2500,     11.6000,      0.0896,     21.3868
0067,06,18,      0.2500,      4.1000,      0.0000,      0.0000
0067,07,02,      0.2500,      4.3000,      0.0000,      0.0000
0067,07,12,      0.2500,     12.1000,      3.0562,    471.5801
0067,07,13,      0.2500,      2.9000,      0.0000,      0.0000
0067,07,17,      0.2500,     11.3000,      0.9669,    153.1095
0067,07,20,      0.2500,      3.4000,      0.0000,      0.0000
0067,07,22,      0.2500,      7.7000,      0.0044,      0.0000
0067,07,23,      0.2500,      5.0000,      0.0011,      0.0000
0067,07,31,      0.2500,     16.0000,      3.0874,    310.0397
0067,08,31,      0.2500,     11.2000,      1.2414,    182.9668
0067,09,05,      0.2500,      3.8000,      0.0000,      0.0000
0067,09,15,      0.2500,      8.7000,      0.0346,     17.2246
0067,11,01,      0.2500,      2.9690,      0.0000,      0.0000
0067,11,24,      0.2500,      7.7320,      0.0001,      0.0000
0067,12,11,      0.2500,     14.9843,      0.0015,      0.0000
0068,03,04,      0.2500,      6.3000,      0.0000,      0.0000
0068,03,10,      0.2500,      6.5000,      0.0044,      0.0000
0068,03,31,      0.2500,      3.2000,      0.0000,      0.0000
0068,04,17,      0.2500,     10.5000,      0.0689,     18.4663
0068,04,19,      0.2500,      2.9000,      0.0000,      0.0000
0068,04,20,      0.2500,     14.1000,      0.0932,     23.2449
0068,04,24,      0.2500,     36.1000,     18.0541,   1811.6530
0068,04,25,      0.2500,     14.1000,      6.0078,   1011.7587
0068,05,11,      0.2500,     22.2000,      5.4941,    487.5361
0068,05,15,      0.2500,     16.2000,      0.0340,      7.8091
0068,06,18,      0.2500,      2.6000,      0.0000,      0.0000
0068,06,20,      0.2500,     15.6000,      0.2800,     48.4263
0068,07,19,      0.2500,      4.9000,      0.0002,      0.0000
0068,07,25,      0.2500,     13.4000,      3.4156,    395.0568
0068,08,01,      0.2500,      5.1000,      0.0017,      0.0000
0068,08,02,      0.2500,      2.3000,      0.0000,      0.0000
0068,08,03,      0.2500,      4.7000,      0.0331,     23.8807
0068,08,08,      0.2500,     18.3000,      6.0915,    709.7659
0068,08,25,      0.2500,      1.8000,      0.0000,      0.0000
0068,09,02,      0.2500,      9.4000,      0.0006,      0.0000
0068,09,06,      0.2500,      4.4000,      0.0009,      0.0000
0068,09,19,      0.2500,      6.7000,      0.0001,      0.0000
0068,09,23,      0.2500,     16.2000,      2.0418,    220.3399
0068,09,30,      0.2500,      4.4000,      0.0000,      0.0000
0068,10,09,      0.2500,     28.2000,     11.1474,    902.6482
0068,10,10,      0.2500,     23.4000,      2.3145,    208.5220
0068,10,15,      0.2500,      4.8000,      0.0000,      0.0000
0068,10,18,      0.2500,      7.0000,      0.0000,      0.0000
0068,10,24,      0.2500,      8.7000,      0.0000,      0.0000
0068,11,05,      0.2500,      4.5000,      0.0000,      0.0000
0069,02,24,      0.2500,      0.6000,      0.0000,      0.0000
0069,04,15,      0.2500,      4.4000,      0.0000,      0.0000
0069,04,20,      0.2500,      2.2000,      0.0000,      0.0000
0069,04,22,      0.2500,      9.8000,      0.0155,      4.1215
0069,04,28,      0.2500,      1.6000,      0.0000,      0.0000
0069,05,01,      0.2500,      9.4000,      0.0025,      0.0000
0069,05,25,      0.2500,     12.9000,      0.0944,     27.0861
0069,06,17,      0.2500,      2.6000,      0.0001,      0.0000
0069,06,18,      0.2500,      5.5000,      0.0003,      0.0000
0069,06,22,      0.2500,      5.6000,      0.0002,      0.0000
0069,06,27,      0.2500,     18.0000,      3.1686,    337.0274
0069,06,28,      0.2500,      1.8000,      0.0000,      0.0000
0069,07,08,      0.2500,      1.5000,      0.0000,      0.0000
0069,07,25,      0.2500,      5.8000,      0.0015,      0.0000
0069,07,28,      0.2500,      7.3000,      0.3237,     89.5074
0069,08,15,      0.2500,     10.6000,      2.0980,    313.4207
0069,08,16,      0.2500,      3.8000,      0.0002,      0.0000
0069,09,08,      0.2500,      3.3000,      0.0000,      0.0000
0069,09,09,      0.2500,      8.9000,      0.0087,      0.6194
